id,building_id,address,lat,lon,building_floors,material,accessible_entrance,temporary_closed,created_at,updated_at,hours_per_day,branch_count,branches_in_moll,country,region,district_area,city,living_area,title,content,extension,rating,rating_cnt,parking,free_parking,payed_parking,nearest_station,nearest_station_type,nearest_station_d,count_stations,all_stations,district
70000001019151329_628eudp3dBdB9A823J7H7J2JHG2IGHGJtg6Bnepp39-c17d04384265I12946154-d8d5048B995J28A376324852A6BCH5If8i3b78B8d33G4G173200001AH485H2HG3G3979A9h,4504235295597397,"Староватутинский проезд, 14",55.875867,37.665228,5.0,Железобетон,"Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-06-26,12.0,1,85.0,Россия,Москва,,Москва,,Клён,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,60.0,197,1,196,Бабушкинская,['metro'],600.0,2,"{'Бабушкинская': {'distance': 600, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}, 'Медведково': {'distance': 1500, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}}",Бабушкинский
4504127914500249_628eudp3dBdB9A823J7H7J2JH0IIGHGJtg6Bnepp39-c17d04384265I2553126B-d8d5048B995J28A37632485A5BBJ3JIf8i3b78B8d33G4G148241279H287I1I20J1B4C9ca,4504235282532797,"улица Борисовские Пруды, 26",55.639972,37.758209,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-02-06,12.0,1,107.0,Россия,Москва,,Москва,,Ключевой,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.4,29.0,113,1,112,Алма-Атинская,['metro'],950.0,3,"{'Алма-Атинская': {'distance': 950, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}, 'Борисово': {'distance': 1400, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}, 'Марьино': {'distance': 2000, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Братеево
70000001024116303_628eudp3dBdB9A823J7H7J2JHG2IGHGJtg6Bnepp39-c17d04384265I13442652-d8d5048B995J28A376324852A6BCH5If8i3b78B8d33G4G1732000014H487H2HG3G3979AbA,4504235304527635,"Святоозёрская улица, 1а",55.714815,37.884127,2.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2016-08-10,2025-10-06,16.0,1,138.0,Россия,Москва,,Москва,,Косино Парк,Торгово-развлекательные центры,торговый центр,4.7,102.0,1102,2,1100,Улица Дмитриевского,['metro'],600.0,2,"{'Улица Дмитриевского': {'distance': 600, 'comment': 'Некрасовская линия', 'route_types': ['metro']}, 'Лухмановская': {'distance': 1200, 'comment': 'Некрасовская линия', 'route_types': ['metro']}}",Косино-Ухтомский
70000001100538135_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I21084835-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G1732000016H49AH2HG3G3979A23,70030076383184270,"Рождественская улица, 20",55.705954,37.925286,4.0,,,opening_soon,2026-01-15,2026-03-13,,1,14.0,Россия,Москва,,Москва,Люберецкие Поля м-н,Краски,"Аренда помещений,Торгово-развлекательные центры",торгово-развлекательный центр,4.1,48.0,241,241,0,Некрасовка,['metro'],90.0,2,"{'Некрасовка': {'distance': 90, 'comment': 'Некрасовская линия', 'route_types': ['metro']}, 'Лухмановская': {'distance': 1700, 'comment': 'Некрасовская линия', 'route_types': ['metro']}}",Некрасовка
4504127908393773_o1Awb4DzdBdB9A825J7H8J2JH0IIGHGJxbzf63ly39-c17d04384277I193C4795-d8d5048B995J28A37632486A5BBJ3JIf8i3b78B8d33G4G148241279H29CI1I20J1B4C93d,4504235283047129,"Шараповский проезд, вл2",55.916668,37.758763,20.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-23,14.0,2,431.0,Россия,Московская область,Мытищи городской округ,Мытищи,25-й м-н,Красный Кит,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.7,218.0,351,1,350,Мытищи,['suburban_train'],180.0,1,"{'Мытищи': {'distance': 180, 'comment': None, 'route_types': ['suburban_train']}}",
70000001087778989_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I197A88BA-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G173200001AH4A2H2HG3G3979A0A,70030076365262025,"улица Маршала Чуйкова, 3",55.703248,37.764774,6.0,Железобетон,Автоматическая дверь,,2024-04-01,2025-09-14,12.0,1,31.0,Россия,Москва,,Москва,,Кузьминки,Торгово-развлекательные центры,многофункциональный комплекс,4.7,13.0,1,1,0,Кузьминки,['metro'],120.0,2,"{'Кузьминки': {'distance': 120, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Волжская': {'distance': 1800, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Кузьминки
70000001074588234_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I18489845-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G1732000015H4A3H2HG3G3979Adh,70030076365274184,"Зеленодольская улица, вл42",55.70192,37.764547,4.0,,"Туалет для маломобильных людей, Автоматическая дверь",,,2026-01-14,12.0,1,186.0,Россия,Москва,,Москва,,Кузьминки Молл,Торгово-развлекательные центры,,4.9,158.0,301,1,300,Кузьминки,['metro'],300.0,2,"{'Кузьминки': {'distance': 300, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Волжская': {'distance': 1500, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Кузьминки
70000001006714095_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I116A242B-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G1732000016H4A4H2HG3G3979A54,4504235283046450,"Ярцевская улица, 19",55.738991,37.410769,17.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,359.0,Россия,Москва,,Москва,,Кунцево плаза,"Аренда помещений,Аренда спортивных площадок,Бизнес-центры,Торгово-развлекательные центры",многофункциональный комплекс,4.8,308.0,1901,1,1900,Молодёжная,['metro'],390.0,2,"{'Молодёжная': {'distance': 390, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Рабочий Посёлок': {'distance': 1600, 'comment': 'D1 Белорусско-Савёловский диаметр', 'route_types': ['suburban_train', 'aeroexpress', 'mcd']}}",Кунцево
70000001049929665_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I159C3988-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G1732000016H4A5H2HG3G3979A29,4504235283038590,"Жуковка деревня, 57",55.736049,37.247657,6.0,Железобетон,"Туалет для маломобильных людей, Автоматическая дверь",,,2025-11-11,14.0,1,19.0,Россия,Московская область,Одинцовский городской округ,,,Лабиринт,Торгово-развлекательные центры,торгово-развлекательный центр,5.0,2.0,1,1,0,Ильинское,['suburban_train'],550.0,2,"{'Ильинское': {'distance': 550, 'comment': None, 'route_types': ['suburban_train']}, 'Барвиха': {'distance': 950, 'comment': None, 'route_types': ['suburban_train']}}",
4504127908394375_o1Awb4DzdBdB9A825J7H8J2JH0IIGHGJxbzf63ly39-c17d04384277I193C5397-d8d5048B995J28A37632486A5BBJ3JIf8i3b78B8d33G4G148241279H2A7I1I20J1B4C9g0,4504235282981575,"Дубравная улица, 34/29",55.846058,37.357906,4.0,Железобетон,"Вызов персонала, Автоматическая дверь",,,2026-01-14,12.0,1,173.0,Россия,Москва,,Москва,,Ладья,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,71.0,402,2,400,Митино,['metro'],40.0,3,"{'Митино': {'distance': 40, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Пятницкое шоссе': {'distance': 1100, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Волоколамская': {'distance': 1900, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}}",Митино
70000001101363879_o1Awb4DzdBdB9A825J7H8J2JHG2IGHGJxbzf63ly39-c17d04384277I211673A9-d8d5048B995J28A376324862A6BCH5If8i3b78B8d33G4G173200001AH4A7H2HG3G3979AbB,4504235282534930,"Люблинская улица, 169 к2",55.649114,37.744999,5.0,Железобетон,Пандус,,,2025-10-13,12.0,1,131.0,Россия,Москва,,Москва,,Мариэль,"Аренда помещений,Торгово-развлекательные центры",торгово-развлекательный центр,4.4,6.0,35,35,0,Марьино,['metro'],10.0,2,"{'Марьино': {'distance': 10, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}, 'Братиславская': {'distance': 1400, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Марьино
4504127908850159_o1Awb4DzdBdB9A825J7H8J2JH0IIGHGJxbzf63ly39-c17d04384277I1988117B-d8d5048B995J28A37632486A5BBJ3JIf8i3b78B8d33G4G148241279H2A9I1I20J1B4C983,4504235282538971,"Алтуфьевское шоссе, 70 ст1",55.888172,37.588786,5.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-09,14.0,1,144.0,Россия,Москва,,Москва,,Маркос-Молл,Торгово-развлекательные центры,торгово-развлекательный центр,4.5,56.0,1021,21,1000,Алтуфьево,['metro'],950.0,3,"{'Алтуфьево': {'distance': 950, 'comment': 'Серпуховско-Тимирязевская линия', 'route_types': ['metro']}, 'Бибирево': {'distance': 1000, 'comment': 'Серпуховско-Тимирязевская линия', 'route_types': ['metro']}, 'Бескудниково': {'distance': 2000, 'comment': 'D1 Белорусско-Савёловский диаметр', 'route_types': ['suburban_train', 'mcd']}}",Бибирево
