title,lat,lon,avg_price,capacity
Файз,55.633079,37.519983,650,17
Файзи,55.632671,37.519734,650,
Файзи,55.644988,37.509671,700,45
Файзи,55.63373,37.53372,500,60
Фантазёры,55.694561,37.557886,1000,80
Фаттуш,55.68403,37.550192,700,
Фетучини,55.691944,37.527479,1500,40
Фо бо-Том ям,55.68703,37.572037,,21
ФрешБар,55.647845,37.541248,1000,
Хайр,55.614077,37.495245,450,40
Шаурма,55.494126,37.568924,200,36
Хамза,55.612794,37.484384,400,45
Хан Плов,55.547627,37.554832,550,70
Хансамса,55.633031,37.522578,200,30
Хинкали club,55.619564,37.509989,400,
Хинкали Gали,55.567362,37.586778,850,65
Хинкалъ-паласъ,55.673805,37.593705,1000,50
Хинкальная,55.52303,37.514816,1000,30
Хинкальная,55.6956,37.557141,550,50
Хорошие Знакомые,55.603678,37.503522,600,50
Цезарь,55.654721,37.521043,600,60
Чайка,55.669547,37.551404,1000,35
Чайхана,55.665257,37.501162,,
Чайхана,55.618862,37.508482,500,90
Чайхана 31,55.619093,37.486849,500,60
Чайхана-халяль,55.525861,37.514902,500,30
Чайхона №1,55.569773,37.578297,1150,100
Чайхона №1,55.649531,37.53455,1150,100
Чашка,55.543507,37.511961,800,61
Чашма,55.535994,37.515583,400,55
Чисто Ростовский Бар,55.679055,37.571953,,
Чудо Тандыр,55.541455,37.478033,,
Шандиз,55.653094,37.502293,700,30
Шашлык хаус,55.604051,37.48205,500,20
Шашлык-и точка,55.692302,37.53573,400,20
ШашлыкКинг,55.542981,37.485303,600,12
Шашлычная 77,55.632913,37.521054,700,30
Шашлычная №1,55.556619,37.593285,400,
Шашлычный дворик,55.527419,37.582424,800,20
Швили,55.657488,37.54288,2000,60
Швили,55.674302,37.502745,2000,279
Швили,55.604172,37.491213,2800,88
Шоколад,55.666943,37.55186,1350,140
Шоколадница,55.52519,37.517809,850,70
Шоколадница,55.604416,37.488672,850,30
Шоколадница,55.607416,37.532453,850,50
Шоколадница,55.664094,37.51183,850,80
Шоколадница,55.569851,37.578321,850,75
Шоколадница,55.69395,37.533592,850,115
Шоколадница,55.548986,37.554471,850,40
Шоколадница,55.692236,37.528905,850,48
Шоколадница,55.676937,37.504806,850,50
Шоколадница,55.678722,37.564499,850,60
Шоколадница,55.671298,37.554521,850,51
Шоколадница,55.686658,37.572985,850,56
Штолле,55.677853,37.507431,,
Штолле,55.692055,37.537258,1100,
Штолле,55.687119,37.572133,450,25
Штолле,55.569592,37.579159,1100,40
Щербет,55.548986,37.554471,1000,50
Щербинка,55.49374,37.568566,1000,100
Эфенди,55.653164,37.502125,,50
Эшторил,55.629036,37.473872,200,35
Южное,55.67845,37.534548,700,168
Ягуар,55.499147,37.55556,,
Якитория,55.671982,37.557263,1450,50
Якитория,55.566524,37.576019,1450,120
Яккабаг,55.649785,37.51966,600,
Ялла,55.641779,37.52372,300,25
Янтарь,55.640832,37.603507,700,60
#Влаваш,55.827408,37.368119,900,12
#небулошная,55.780579,37.449359,1400,30
5 казан,55.82789,37.440728,1000,100
7.25 Гастробар,55.836987,37.407842,,
9 Вал,55.826594,37.445714,650,
Black Grill,55.862224,37.372925,550,20
CH,55.854823,37.347264,,
Chef doner 13,55.819791,37.364245,,
Chinch,55.789505,37.47549,550,40
Circle,55.867793,37.393527,500,
Coffee to Joy,55.771388,37.435462,1400,180
Coffee Way,55.841086,37.354293,400,7
Dark Side шаурма&гриль,55.864479,37.389343,550,12
Double bubble tea,55.799825,37.482874,,
Eat&Play,55.803155,37.390096,1200,20
Fa-соль,55.748828,37.485163,1500,30
Fo'x,55.747767,37.47488,900,10
Gagawa,55.809756,37.463972,700,
Gagawa,55.821003,37.386752,750,92
Gagawa,55.850029,37.442946,700,30
Gemopuri,55.867908,37.392045,,
Grand mangal,55.862377,37.386327,400,20
Greenbe,55.766813,37.485558,950,30
Halal,55.811029,37.4034,,
Hampton Hilton Strogino,55.802738,37.390703,1300,200
Hap,55.848821,37.352491,2000,100
Harat`s pub,55.809745,37.460766,,
Hatimaki,55.790189,37.471674,855,26
Hot Point,55.817055,37.358917,450,6
I do,55.821383,37.432112,1200,40
Kitchen,55.819886,37.42401,1100,60
La pizza bomba на дровах,55.763882,37.486971,1100,28
LeMon,55.814974,37.386134,1500,24
Little panda,55.832372,37.452164,300,20
Mano a Mano,55.903769,37.393712,1000,30
Marmaris Steak House,55.819452,37.363256,700,40
Menza,55.809753,37.464102,1100,120
Merchants`cafe,55.897906,37.408502,1300,24
Moomi,55.780586,37.468924,2500,30
Must Have,55.876434,37.422065,,
Nero Bean & Falko Pizza,55.779793,37.489184,750,20
Norme,55.738949,37.440327,,50
Norme,55.790853,37.44911,500,20
Novogorsk daily,55.894417,37.374852,800,18
Nu Art Cafe,55.819064,37.388102,1500,25
Papa's Burger,55.821058,37.386147,900,85
Pho Bo,55.872586,37.403795,1200,15
Pho Holic,55.827509,37.443689,,
Pizza Maestrello,55.822804,37.38488,1050,
Pizzalini,55.866894,37.387167,750,15
Prime,55.77075,37.421255,300,6
Profitt,55.735554,37.455416,1000,30
Pronto pizza,55.821805,37.369339,1100,40
Pub 28/13,55.827562,37.434534,1450,30
Que Me,55.826731,37.444543,1000,
Republic,55.831224,37.405825,,
Select,55.855117,37.355387,,
Stars Coffee,55.803259,37.391788,,25
Teexon,55.894856,37.373505,1050,18
The art,55.798553,37.377916,750,25
the buffet,55.803226,37.390878,700,70
Up Sushi,55.800825,37.376229,,
Vaffel,55.79038,37.468437,,
Valley,55.885322,37.391144,,25
Vasilchuki Chaihona №1,55.850688,37.442762,2000,50
Vasilchuki Chaihona №1,55.821385,37.387124,2000,250
Wakepeople river spot,55.824451,37.413717,1500,
Well`s home,55.781309,37.469018,1500,70
Well`s home,55.773637,37.471819,1800,43
White Future,55.799191,37.38974,700,15
Wow,55.867524,37.398635,,
Zамания,55.850667,37.445575,1500,200
Азбука Вкуса,55.809437,37.450455,,12
Азбука Вкуса,55.77559,37.469873,300,30
Азбука Вкуса,55.881141,37.419115,300,10
Азбука Вкуса,55.782249,37.462672,400,20
Азия-микс,55.88589,37.423199,300,20
Ал-баракат,55.876345,37.396316,,40
Алло! Пицца,55.784369,37.47378,1000,100
Амa,55.799649,37.37317,1500,85
Аморино,55.852292,37.446348,1350,50
Андерcон,55.846399,37.358652,1200,92
АндерСон,55.799331,37.482931,1450,30
Апицца,55.840692,37.379281,700,35
Атлантик,55.792417,37.449726,450,
Базилик,55.771519,37.436311,1000,170
БарБошко,55.897067,37.396671,3000,50
Башня,55.812246,37.423077,,
Без повода,55.881508,37.41752,2500,35
Блиномания,55.818959,37.346571,500,
Бусинка,55.868058,37.396946,1000,20
Буэна,55.800617,37.376681,,
В Грузии,55.869609,37.392188,700,30
В своей тарелке,55.815654,37.356266,950,70
Васаби Пеперони,55.829183,37.413972,1050,15
Вертута,55.862222,37.373406,650,14
Винил,55.809834,37.402682,1000,24
Вкинобар,55.850768,37.445557,1000,40
Вкус Востока,55.796662,37.464903,600,60
ВкусВилл,55.802979,37.3903,750,55
ВкусВилл,55.804258,37.472264,370,6
ВкусВилл,55.780724,37.452025,,
ВкусВилл,55.856841,37.405361,,4
ВкусВилл,55.765261,37.486163,,16
ВкусВилл,55.864093,37.436719,,
ВкусВилл,55.821823,37.437168,500,4
ВкусВилл,55.851145,37.436025,450,3
ВкусВилл,55.870074,37.399996,355,8
ВкусВилл,55.809526,37.453441,300,
ВкусВилл,55.784347,37.456234,400,12
ВкусВилл,55.840559,37.380795,350,10
ВкусВилл,55.777747,37.464087,400,
ВкусВилл,55.873131,37.398777,400,12
ВкусВилл,55.822457,37.385932,400,
ВкусВилл,55.815947,37.427057,400,12
ВкусВилл,55.867309,37.393526,400,4
ВкусВилл,55.827291,37.446708,350,8
ВкусВилл,55.820372,37.431389,500,5
ВкусВилл,55.815715,37.35477,550,4
ВкусВилл,55.824915,37.374029,,
ВкусВилл,55.836387,37.355169,400,6
ВкусВилл,55.888055,37.400405,500,4
ВкусВилл,55.776708,37.461881,450,10
ВкусВилл,55.853281,37.352136,350,4
ВкусВилл,55.767816,37.407549,350,10
ВкусВилл,55.810931,37.403542,300,12
ВкусВилл,55.79523,37.483002,400,
ВкусВилл,55.899921,37.407817,400,5
ВкусВилл,55.773144,37.486252,500,
ВкусВилл,55.850782,37.410574,400,4
ВкусВилл,55.808985,37.462843,400,3
ВкусВилл,55.84583,37.363529,400,4
ВкусВилл,55.896805,37.396893,450,6
ВкусВилл,55.846891,37.370893,400,3
ВкусВилл,55.818776,37.364888,400,2
ВкусВилл,55.819601,37.425834,400,18
ВкусВилл,55.803465,37.390555,,
Вкусно,55.815441,37.455045,,10
Восток,55.824161,37.354781,380,4
Восток,55.824535,37.354483,500,40
Восточная Звезда,55.865411,37.389826,1100,25
Глобус,55.839728,37.353966,600,130
Городок,55.884367,37.412136,500,30
Грузинская лавка,55.866329,37.387007,500,9
Грузинские каникулы,55.81537,37.368399,1200,100
Джонджоли,55.775533,37.470262,1000,156
Додо Пицца,55.891719,37.412346,,
Додо Пицца,55.835916,37.356457,550,
Дом 43,55.781848,37.43488,1500,30
Домашний вкус,55.860943,37.409372,1000,35
Дрова @ угли,55.769597,37.408035,300,
Дым шашлык,55.888365,37.414075,300,10
Ёж&Устрица,55.840502,37.355668,1600,25
Жарики-варики,55.859077,37.394908,300,
Жемчужина вкуса,55.764238,37.487793,500,32
Жуир brasserie,55.775757,37.461361,1000,
Завтраки. ру,55.902871,37.384837,600,30
Заедай,55.770907,37.465605,,
Зам-Зам,55.775174,37.482867,350,70
Здрасте,55.775084,37.467687,,10
Здрасте,55.799402,37.375833,1450,25
Здрасте,55.830193,37.401158,1450,10
Здрасте,55.863182,37.374287,1450,55
Здрасте,55.816001,37.425114,1450,10
Здрасте,55.869167,37.394035,1450,10
Здрасте,55.790702,37.472455,1500,10
Игрушечная,55.817201,37.363902,400,13
Изи паб,55.852667,37.351046,1550,120
Икура,55.893834,37.389986,550,20
Ичибан,55.846217,37.369501,650,20
Канэ,55.757844,37.433509,800,15
Караван,55.899372,37.399796,800,32
Каракилис,55.80005,37.481632,500,20
Кафе,55.751455,37.426202,,
Кафе,55.835887,37.364301,,
Кафе,55.794356,37.405208,,
Кафе,55.871602,37.408109,500,30
Кафе,55.844717,37.383776,,
Кафе,55.795046,37.362267,650,62
Кафе,55.78894,37.383791,,24
Кафе,55.830547,37.396915,370,8
Китайская кухня,55.87146,37.408714,950,32
Кафе на Лодочной,55.836306,37.451466,350,40
Узбекская кухня,55.79963,37.372647,,
Пловная,55.77363,37.491946,400,36
Кафетера,55.805738,37.390898,400,55
Кафетера,55.770102,37.425934,400,
Киммат Ой,55.901934,37.405247,600,
Кипарис,55.856711,37.344599,950,120
Кишлак,55.777276,37.477236,600,100
Кореями,55.897889,37.408199,950,
Космик,55.85948,37.395913,1000,200
Кофейный квартал,55.869348,37.393915,1250,30
Крошка картошка,55.863491,37.434992,300,
Крошка картошка,55.820976,37.38602,650,
Крошка картошка,55.819003,37.34655,600,
Крошка картошка,55.850299,37.442839,500,
Крошка картошка,55.82671,37.444855,700,
Крошка картошка,55.84655,37.358483,550,
Крошка картошка,55.809538,37.463931,650,
Крошка картошка,55.799546,37.483505,500,
Крошка картошка,55.766583,37.38132,300,
Кружок,55.750018,37.452864,600,10
Чайхана кумыс,55.855882,37.440491,300,30
Ла Гатта,55.85058,37.422079,900,44
Лагманная,55.821095,37.370147,450,48
Лаззат,55.846667,37.372938,600,120
Ламазо,55.743568,37.42954,1500,120
Лебединое озеро,55.88559,37.420541,1800,90
Легенда,55.836006,37.386163,1500,100
Леона,55.889681,37.390289,1350,50
Лето Митино,55.836032,37.365155,1000,50
Лилианс,55.795983,37.489565,1450,
Линии вкуса,55.812217,37.38142,750,35
Литл Сизарс Пицца,55.789794,37.468069,,40
Лоза,55.739774,37.469278,800,55
Ля ты Пицца,55.86558,37.39085,1250,35
Мадагаскар,55.771262,37.436031,400,80
Маковка,55.862235,37.375555,,17
Маленькая Грузия,55.82181,37.371969,900,15
Мамины рецепты,55.823057,37.367743,400,30
Мангал,55.864159,37.388745,1150,
Мангал House,55.822765,37.384949,500,26
Мандарин,55.826874,37.444435,1200,71
Мантымания,55.847997,37.361393,,10
Маруся,55.843569,37.382801,600,40
Мастер гурмэ,55.819968,37.458172,,
Мастер ланч,55.811064,37.386148,300,12
Мастерская вкуса,55.867916,37.399102,400,
МаэстроТесто,55.851011,37.434788,500,
Мишель вермишель,55.841113,37.35361,1500,22
Моремания,55.827764,37.441115,950,
Моремания,55.799735,37.482247,950,150
Моремания,55.846976,37.357165,950,65
Моремания,55.821077,37.385839,950,160
Моремания,55.889802,37.388654,950,100
Морской остров,55.840534,37.355606,969,
Мята Lounge,55.882161,37.416039,,
На Сосновой,55.819549,37.463399,1450,22
На Углях,55.86088,37.384905,400,
Неваляшка,55.818239,37.422587,1500,
Ностра,55.775246,37.471986,1500,
О`кей,55.863701,37.397189,350,23
Однажды в Самарканде,55.827834,37.43527,1500,50
Ошхона,55.822276,37.384855,350,40
Павлин Мавлин,55.886232,37.413912,1800,300
Пепперони,55.87257,37.404309,750,36
Пикник,55.74413,37.48083,1000,30
Пинта,55.809045,37.462464,1100,200
Пироги и Яблоки,55.817492,37.424923,1000,12
Платан,55.858233,37.38535,1500,50
Плов центр,55.807921,37.408179,600,58
Плов-Центр,55.766767,37.404562,450,25
Плов.ру,55.819639,37.362469,500,
Пока горячее,55.847506,37.360147,,
Прачка,55.827099,37.447408,,43
При мясе,55.773124,37.472671,1350,
Проба,55.846519,37.358515,1250,40
Пхукет,55.79961,37.483679,600,
Рандеву,55.851827,37.44208,700,82
Раяна,55.862371,37.435323,450,
Река море,55.892434,37.411582,1000,40
Рови,55.839012,37.378579,,
Рублевский дворик,55.742516,37.430722,1500,100
Руки Вверх!,55.805061,37.419597,,400
Рыба и не только,55.840384,37.355395,,
Самарканд,55.846007,37.363018,400,35
Самарканд,55.826907,37.445837,600,68
Самса №1,55.863632,37.388633,,30
Самса №1,55.817474,37.35963,650,32
Самса №1 кебаб сарай,55.819677,37.362092,400,30
Самса ордо,55.845194,37.439073,300,24
Сахара,55.875995,37.423414,2000,70
Сегодня,55.824881,37.429589,500,25
Сегодня,55.880918,37.423277,450,16
Серебряная ложка,55.838619,37.402218,800,35
Сино,55.822804,37.38468,,
Скалка,55.807202,37.465424,700,
Снеж.ком,55.836985,37.42949,1000,40
Среда,55.752328,37.426739,,
Сундук,55.842985,37.423109,800,25
Суши Бамбук,55.866234,37.39661,900,8
Сытый лис,55.750419,37.427365,300,25
Таёжный,55.827942,37.409378,2000,16
Тайфун,55.867379,37.396649,695,25
Ташкент,55.844354,37.384663,600,
Твой дом,55.817057,37.386354,350,150
Теремок,55.864043,37.388728,500,
Теремок,55.850254,37.411805,500,
Точка вкуса,55.788767,37.489279,1000,
Трактир на лодочной,55.836874,37.450898,1050,50
У Русико,55.779493,37.480354,400,30
Улыбка,55.848446,37.423707,1500,60
