title,district,city,region,lat,lon
Балтийская,Аэропорт,Москва,Москва,55.808995,37.51448
Баскетбольная школа,Бескудниковский,Москва,Москва,55.880115,37.55884
Бассейн,Южное Тушино,Москва,Москва,55.843036,37.46095
Бегичева,Алтуфьевский,Москва,Москва,55.879812,37.577332
Беломорская,Ховрино,Москва,Москва,55.867859,37.477984
Беломорская,Левобережный,Москва,Москва,55.864422,37.463958
Бескудниково,Бескудниковский,Москва,Москва,55.8742,37.547068
Бескудниковский бульвар д.10,Бескудниковский,Москва,Москва,55.859326,37.562587
Бескудниковский пер.,Бескудниковский,Москва,Москва,55.864158,37.55965
Библиотека,,Химки,Московская область,55.919862,37.372123
Библиотечная,,Химки,Московская область,55.895097,37.479976
Бизнес-парк SkyPoint,Молжаниновский,Москва,Москва,55.947844,37.413593
Бизнес-парк SkyPoint - Альфа,Молжаниновский,Москва,Москва,55.948402,37.418558
Бизнес-парк SkyPoint - Гамма,Молжаниновский,Москва,Москва,55.947663,37.418986
Бизнес-парк SkyPoint - Дельта,Молжаниновский,Москва,Москва,55.947901,37.415965
Бизнес-центр Бош,,Химки,Московская область,55.921485,37.41459
Больница №24,Савёловский,Москва,Москва,55.796826,37.576352
Больница им. Вересаева,Дмитровский,Москва,Москва,55.890714,37.528707
Большая Академическая,Коптево,Москва,Москва,55.836786,37.53753
Большая Академическая д.15,Коптево,Москва,Москва,55.823566,37.528069
Большая Академическая д.8,Коптево,Москва,Москва,55.819268,37.52402
Большой Молжаниновский пруд,Молжаниновский,Москва,Москва,55.931546,37.377444
Ботаническая д.33,Останкинский,Москва,Москва,55.840045,37.588954
Бусиново,Западное Дегунино,Москва,Москва,55.881514,37.496218
Бусиновская Горка,Западное Дегунино,Москва,Москва,55.885799,37.492349
Бутаково,,Химки,Московская область,55.885573,37.440136
Бутаковский залив,Северное Тушино,Москва,Москва,55.874191,37.436481
Бутырская д.62,Бутырский,Москва,Москва,55.802696,37.583112
Бутырская слобода,Бутырский,Москва,Москва,55.800118,37.583688
Вагоноремонтная,Дмитровский,Москва,Москва,55.898242,37.533354
Валдайский проезд,Левобережный,Москва,Москва,55.863716,37.470274
Верхняя Масловка,Савёловский,Москва,Москва,55.792284,37.569556
Верхняя Масловка,Аэропорт,Москва,Москва,55.799293,37.557403
Верхняя Масловка,Савёловский,Москва,Москва,55.791758,37.568844
Верхняя Масловка д.15,Савёловский,Москва,Москва,55.794105,37.56312
Верхняя Масловка д.25,Аэропорт,Москва,Москва,55.797248,37.55947
Весенняя,Западное Дегунино,Москва,Москва,55.873775,37.515155
Весенняя д.20,Западное Дегунино,Москва,Москва,55.874816,37.511232
Ветлечебница,Головинский,Москва,Москва,55.845176,37.528534
Всеволода Вишневского,Тимирязевский,Москва,Москва,55.81254,37.578286
Всероссийское общество слепых,Савёловский,Москва,Москва,55.804929,37.568274
Вучетича,Тимирязевский,Москва,Москва,55.815352,37.555568
Вучетича,Тимирязевский,Москва,Москва,55.816254,37.555224
Выборгская,Войковский,Москва,Москва,55.831984,37.48721
