address,lat,lon,year,total_apartments,inhab_count,under_24_num,between_25_34_num,between_35_44_num,between_45_54_num,between_55_64_num,over_65_num,men_num,women_num,with_children_num,with_pets_num,with_car_num,median_income_pop,avg_hcs_cost_pop
"Россия, Москва, Мироновская улица, 46 к1",55.792852,37.733296,2013.0,,772.8899521531101,16.07611100478469,112.6873550239235,338.1393540669857,177.1463770334929,64.38173301435408,64.38173301435408,209.2985990430622,563.591353110048,370.3688650717704,225.4519990430622,273.7576210526316,120142651.5023924,9103097.85645933
"Россия, Москва, д. Сосенки, Ясеневая улица, 3",55.568145,37.443645,2012.0,,7.0,0.742,1.5757,2.0328,1.3363,0.868,0.4452,4.0537,2.9463,2.1357,1.1879,4.0656,1148581.0,105679.0
"Россия, Москва, 1-й Колобовский переулок, 16 ст2",55.768218,37.618255,1917.0,,37.0,8.4323,10.6301,8.9688,5.2762,2.6307,1.0582,14.6002,22.3998,8.3879,9.0132,13.1054,5776440.0,486809.0
"Россия, Москва, Люблинская улица, 59",55.685384,37.738006,1988.0,,1043.401435406699,94.42782990430624,186.1428160765551,300.6039535406699,213.3755935406699,166.8398895215311,82.1156929665072,515.2316288038278,528.1698066028708,263.7718828708134,237.8955272727273,377.5026393301436,100459733.6023924,9509560.682296652
"Россия, Москва, Шлюзовая набережная, 2а",55.731766,37.642942,2017.0,,454.6411483253589,103.2035406698565,126.4357033492823,121.2073301435407,67.74153110047848,27.233004784689,8.774574162679427,256.8267846889952,197.8143636363637,92.15576076555026,77.0162105263158,149.7133301435407,51688152.15311006,4832380.76555024
"Россия, Москва, улица Улофа Пальме, 7",55.716884,37.508139,2005.0,,1.0,0.1514,0.1973,0.2797,0.2122,0.1176,0.04190000000000001,0.4932,0.5068,0.2865,0.2068,0.6419,202826.0,35286.0
"Россия, Москва, улица Малая Молчановка, 6",55.753782,37.593462,1910.0,,13.0,2.3101,3.1486,3.5022,2.2685,1.1947,0.5772,6.4428,6.5572,3.6673,2.6351,4.715100000000001,1807494.0,150540.0
"Россия, Москва, Большой Тишинский переулок, 38",55.769869,37.570824,2020.0,,,,,,,,,,,,,,,
"Россия, Москва, Кронштадтский бульвар, 13/2 к1 / Авангардная улица, 2",55.842438,37.49285,1968.0,,181.8564593301436,29.02429090909092,44.26386220095694,49.08305837320575,32.80690526315789,18.34931674641149,8.34721148325359,84.83603827751196,97.02042105263159,51.39263540669857,38.20804210526317,66.41397894736843,21756215.65550239,1981144.267942584
"Россия, Москва, улица Полбина, 60",55.673506,37.724825,1970.0,,813.8076555023924,121.7456252631579,182.9439609569378,242.189158277512,155.5186429665072,78.36967722488039,33.12197157894737,507.6532155023924,306.15444,184.8157185645933,149.9033701435407,436.4450456459331,78035202.2784689,7251840.018181819
"Россия, Москва, Люберецкие Поля м-н, улица Лавриненко, 3а",55.702347,37.944843,2018.0,,436.4555023923446,65.51197090909092,109.3757488995215,146.8672765550239,64.595414354067,35.9639333971292,14.14115827751197,227.2623800956938,209.1931222966507,156.0764876555024,87.55297377990432,186.2355628708135,45353837.07559809,4016699.988516747
"Россия, Москва, Новочеркасский бульвар, 49",55.652504,37.738526,1993.0,,1373.016267942584,124.8071787559809,390.0739217224881,624.0358937799044,202.7945027751197,15.65238545454546,15.65238545454546,1154.569379712919,218.4468882296651,499.2287150239235,343.254066985646,795.6629272727274,207450400.9397129,10344304.56267943
"Россия, Москва, Ленинградский проспект, 29 к1",55.785328,37.564163,2018.0,,1782.193301435407,263.4081699521532,433.6076302392345,531.6282618181818,338.4385079425837,147.3873860287082,67.72334545454547,972.1864459330145,810.0068555023926,479.0535594258374,407.409388708134,878.6212976076556,313138491.8354067,27953701.93301436
"Россия, Москва, Патриаршие пруды м-н, Малая Бронная улица, 30/1",55.763977,37.593774,0.0,,1.0,0.1937,0.2486,0.2648,0.1711,0.08,0.04190000000000001,0.4969,0.5031,0.2401,0.2091,0.4327,167559.0,15000.0
"Россия, Москва, Карамышевский проезд, 7 к2",55.777438,37.453718,2000.0,,,,,,,,,,,,,,,
"Россия, Москва, Молочный переулок, 1",55.73888,37.60209,2001.0,,1.0,0.2165,0.2695,0.3417,0.137,0.03240000000000001,0.0029,0.4448,0.5552,0.2739,0.2062,0.5007,195083.0,19282.0
"Россия, Москва, улица Образцова, 3",55.786026,37.607326,1999.0,,1.0,0.2803,0.2024,0.2214,0.158,0.09230000000000001,0.04559999999999999,0.5717,0.4283,0.2024,0.1991,0.3259,130899.0,9367.0
"Россия, Москва, Мясницкая улица, 15",55.763234,37.634815,1911.0,,165.0,36.861,48.1305,36.663,23.76,13.4145,6.204,74.92649999999999,90.07350000000001,,,,23793165.0,
"Россия, Москва, Шуваловский Prima, Мичуринский проспект, 3",55.704469,37.512815,2008.0,,941.1071770334929,278.0971708133972,185.7745567464115,212.1255577033493,149.6360411483254,78.95889215311007,36.51495846889952,469.8007027751197,471.3064742583732,245.723083923445,173.9166063157895,362.9850381818183,122635676.2392345,12805645.35789474
"Россия, Москва, Матвеевское м-н, Староволынская улица, 12 к4",55.71565,37.476986,2010.0,,379.6253588516747,83.70739162679428,76.38062220095696,95.89336564593305,70.76216688995217,41.56897679425838,11.31283569377991,208.0346966507177,171.590662200957,101.0183079904306,70.57235421052633,215.3235035406699,56302236.97129188,6860589.485167465
"Россия, Москва, Тверская улица, 14",55.764192,37.606891,1875.0,,26.0,6.2348,6.4272,6.221799999999999,3.913,2.1892,1.014,11.1852,14.8148,6.3362,5.7434,8.6398,3628482.0,302562.0
"Россия, Москва, Котельническая набережная, 33 к1",55.740866,37.648018,1973.0,,854.7253588516747,155.7309603827751,233.9383307177034,226.7586377033493,134.9611341626794,75.3867766507177,27.94951923444976,390.438543923445,464.2868149282297,189.4926120574163,174.3639732057416,316.5048003827752,114826368.8842105,10291748.04593302
"Россия, Москва, Наставнический переулок, 6",55.751515,37.663056,1999.0,,1.0,0.1528,0.3368,0.2916,0.1391,0.0603,0.0194,0.7170000000000001,0.283,0.201,0.1738,0.7219,120829.0,12295.0
"Россия, Москва, Новокуркинское шоссе, 27",55.899363,37.397711,2003.0,,315.9755980861244,22.87663330143541,50.20852253588518,95.04545990430623,85.47139928229666,41.10842531100479,21.26515775119617,130.3083366507177,185.6672614354067,142.6945800956938,104.6195205263158,198.9698341148326,55540294.77799043,4898885.672727273
"Россия, Москва, улица Паршина, 10",55.790833,37.458264,2020.0,,1918.585645933015,189.9399789473684,432.0654874641148,698.173316555024,368.7521611483254,161.9286285167464,67.53421473684212,1000.73427291866,917.8513730143542,636.2030001913876,498.2566922488039,1043.13501569378,302858337.138756,24108947.22679426
"Россия, Москва, улица Ефремова, 19 к4",55.721739,37.56864,2015.0,,2.0,0.164,0.3844,0.6156,0.4462,0.2474,0.1424,1.1506,0.8493999999999999,0.5108,0.4678,1.0538,307060.0,26516.0
"Россия, Москва, 1-я улица Ямского Поля, 1 к1",55.779271,37.581676,0.0,,1307.093301435407,224.1665011961722,288.8676196172249,362.1955538277512,260.2422763157895,128.4872715311005,43.13407894736842,701.9091028708135,605.1841985645933,,,,152702482.0334928,
"Россия, Москва, Дмитровское шоссе, 165е к14",55.928381,37.543395,2008.0,,645.5904306220096,89.28515655502393,126.9876377033493,237.706396555024,99.5500444019139,66.94772765550239,25.04890870813397,308.9150210526316,336.675409569378,241.3217029665072,124.2761578947369,298.9729284210527,70841929.13301437,6002699.823923445
"Россия, Москва, 2-й Грайвороновский проезд, 38 к1",55.724395,37.740981,2017.0,,627.4047846889953,110.7369444976077,164.5055345454545,184.0805638277512,104.5883776076555,47.93372555023923,15.49689818181819,383.9717282296651,243.4330564593301,154.2788365550239,113.6857469856459,274.6778147368422,87421955.29377991,6181819.34354067
"Россия, Москва, Новочерёмушкинская улица, 24",55.680504,37.57678,1968.0,,608.0,115.6416,113.3312,154.2496,118.9248,65.9072,39.94560000000001,340.784,267.216,142.576,109.44,248.976,73690208.0,6780416.0
"Россия, Москва, Угличская улица, 18",55.906151,37.569165,2006.0,,74.0,7.585,11.6772,22.4442,17.9524,8.3398,6.0014,38.0138,35.9862,23.1176,14.578,33.522,7868198.0,771154.0
"Россия, Москва, Куприна проспект, 38 к1",55.543623,37.45651,2022.0,,,,,,,,,,,,,,,
"Россия, Москва, улица Фабрициуса, 40",55.843995,37.433966,1957.0,,156.8511961722488,11.32465636363636,17.78692564593301,53.36077693779905,43.66737301435407,19.40249296650718,11.32465636363636,97.02814995215313,59.8230462200957,51.74520961722489,59.8230462200957,111.5682558373206,20593934.65263158,1433306.23062201
"Россия, Москва, Хорошёвское шоссе, 82 к1",55.778239,37.519997,1948.0,,40.91770334928231,7.60660105263158,10.84319138755981,10.99049511961723,6.796430526315791,3.347068133971292,1.333917129186603,25.75769425837321,15.16000909090909,9.726138086124404,7.893024976076556,17.77874210526316,4989791.17033493,455782.2976076556
"Россия, Москва, проезд Досфлота, 16 к1",55.848771,37.456927,2002.0,,,,,,,,,,,,,,,
"Россия, Москва, Патриаршие пруды м-н, Гранатный переулок, 6",55.760114,37.591981,2010.0,,1.0,0.0926,0.2296,0.3407,0.1815,0.1037,0.0519,0.2444,0.7556,0.3037,0.2556,0.4444,245369.0,15295.0
"Россия, Москва, улица Лобачевского, 118 к1",55.693552,37.469315,2016.0,,741.0650717703351,158.3656058373206,195.3447529186603,199.5688238277512,123.0909084210526,46.16835397129188,18.52662679425838,439.3033745454546,301.7616972248804,185.7109069856459,113.4570624880383,316.6571051674641,100842652.8363637,10706908.1569378
"Россия, Москва, проспект Маршала Жукова, 78",55.780926,37.449015,2010.0,,784.2559808612441,55.68217464114833,109.6389861244019,235.119943062201,212.6902220095694,102.1885543062201,68.93610071770335,402.0880413875599,382.1679394736842,266.647033492823,229.3164488038278,509.2958339712919,149327828.5478469,11086242.54545455
"Россия, Москва, Пятницкое шоссе, 21",55.847614,37.370613,2013.0,,1677.625837320574,177.6605761722489,406.1532152153111,575.425662200957,302.6437010526316,151.6573756937799,64.253069569378,877.0627877511963,800.5630495693781,635.1491420095695,454.3010767464115,862.6352055502393,253415448.4822967,18886711.67655503
"Россия, Москва, улица Орджоникидзе, 5 к3",55.708425,37.600145,1934.0,,256.0,17.664,34.6112,87.9616,82.2272,23.3472,10.1888,86.8864,169.1136,85.632,63.1808,70.5536,23212032.0,5526784.0
"Россия, Москва, пос. Ерино, Высокая улица, 5",55.447321,37.521197,2008.0,,1.0,0.1014,0.1913,0.3318,0.2374,0.0934,0.0447,0.5893999999999999,0.4106,0.3373,0.2083,0.7179000000000001,114137.0,11883.0
"Россия, Москва, улица Архитектора Щусева, 1",55.700159,37.636318,2018.0,,1118.417224880383,192.1440792344498,306.8936865071771,363.3737563636364,167.0915333971292,65.65109110047848,23.37492,679.2147806698565,439.2024442105264,285.7556009569378,165.4139075598086,494.6759385645933,180952078.0650718,15242908.35789474
"Россия, Москва, Звонарский переулок, 3",55.764723,37.621462,2019.0,,61.37655502392345,12.09118133971292,15.36255172248804,16.93379153110048,10.44015200956938,4.768958325358851,1.773782440191388,33.36429531100479,28.01225971291866,14.2700490430622,12.54536784688995,26.74176502392345,10322984.16602871,835519.04354067
"Россия, Москва, Скаковая улица, 15 к2",55.778907,37.572782,1973.0,,222.7741626794259,29.65124105263159,45.89147751196173,48.36427071770336,46.24791617224881,34.95326612440191,17.64371368421053,84.38685282296652,138.3873098564594,49.79002535885168,44.84443894736842,84.72101406698566,30595580.72822967,2754379.747368421
"Россия, Москва, улица Сущёвский Вал, 23",55.793,37.601415,1967.0,,454.6411483253589,38.41717703349283,96.06567464114835,163.3071004784689,87.74574162679428,43.55462200956939,25.59629665071771,169.0355789473684,285.6055693779905,154.3052057416268,126.7994162679426,211.3172057416268,75081257.79904307,4876480.9569378
"Россия, Москва, Патриаршие пруды м-н, Малая Бронная улица, 36",55.764795,37.592937,1926.0,,72.0,13.9464,17.8992,19.0656,12.3192,5.76,3.0168,35.7768,36.2232,17.2872,15.0552,31.1544,12064248.0,1080000.0
"Россия, Москва, Береговая улица, 4 к8",55.827793,37.468677,2004.0,,9.092822966507178,1.017486889952153,1.560328421052632,2.646011483253589,2.306849186602871,1.357558468899522,0.2036792344497608,5.835773779904308,3.257049186602872,2.239562296650718,1.696720765550239,4.885573779904306,1569866.792344498,192313.2057416268
"Россия, Москва, улица Мусы Джалиля, 4 к3",55.629199,37.736451,1982.0,,436.4555023923446,31.1629228708134,87.2911004784689,193.3061420095694,93.53241416267943,18.72394105263158,12.48262736842105,386.5686384688995,49.88686392344498,81.0497867942584,87.2911004784689,305.5188516746412,63185226.62583733,2834778.488038278
"Россия, Москва, 2-я Черногрязская улица, 6 к2",55.762225,37.547537,2017.0,,234.1401913875598,41.95792229665073,68.48600598086125,81.73834081339713,28.70558746411484,8.827085215311007,4.425249617224881,75.1121733971292,159.0280179904306,57.43458894736843,57.43458894736843,117.0700956937799,48368914.8770335,3516785.674641149
"Россия, Москва, Ясный проезд, 14",55.874315,37.625831,2014.0,,568.3014354066986,61.37655502392346,113.7171172248804,174.9231818181818,110.9892703349282,71.60598086124402,35.68933014354067,276.2513277511962,292.0501076555024,162.5342105263158,141.5638875598086,247.6089354066986,56769335.28708135,5989897.129186603
